sum page rank : 0.9999999999999991
536,0.0023177681473929464
262,0.0022954975147433795
964,0.002189010552384877
242,0.0020974242493302982
254,0.0020787314135073246
284,0.00203496764564539
15,0.0020290537137209845
735,0.002009303788894576
746,0.002008035079007212
125,0.0019914578133371124
524,0.001986714529606319
501,0.001979598403989607
380,0.0019287432505472762
107,0.0019079461904996007
129,0.0018995151096649948
804,0.0018989075620997062
145,0.001882067174331918
127,0.0018486625789305967
852,0.0018476757250520462
388,0.0018411507813314804
607,0.0018338823043272535
353,0.0018324035896364569
985,0.0018315667741019045
126,0.001814322656471748
748,0.0018008595824084506
780,0.0017931333889564325
186,0.0017912314802871838
3,0.001788755701761498
302,0.00178747878895048
386,0.0017772809215796158
358,0.0017601053401164301
514,0.001759651290813975
874,0.0017590527497953735
810,0.0017504532562475554
961,0.0017478099700227096
265,0.0017452764163879224
734,0.0017421081037416973
860,0.001736110217401435
97,0.0017305265480465734
567,0.0017302423982963576
297,0.0017229096908954315
762,0.0017221921444757274
218,0.0017121150947374184
112,0.0017023065197027249
537,0.0017014877138254718
831,0.0017002036407329354
214,0.0016992462497525656
294,0.0016942529051978614
197,0.0016900336871580152
47,0.0016851150833254165
434,0.0016761149471265242
219,0.0016629641590030957
881,0.0016625056560665783
681,0.0016595014008357564
908,0.0016554711768735247
187,0.0016493094920242233
998,0.0016478928358972735
623,0.0016387197923514066
663,0.0016351908058016113
875,0.0016335549073386892
356,0.0016330196988419163
661,0.0016323664780783006
313,0.001629487338462836
882,0.0016280993708972355
142,0.0016238190055378376
808,0.0016222589366563425
165,0.0016216365884287717
444,0.0016188711645945028
983,0.0016057972408867777
811,0.0016055502421843735
519,0.0016025748440495493
143,0.001599854789028665
9,0.001597947835498708
737,0.0015939544164102646
433,0.0015935652554189847
472,0.001588083976789209
992,0.0015879257100226024
191,0.0015876251236631449
646,0.0015851596711614507
602,0.0015832594082078387
55,0.0015740447460622336
674,0.0015725153738380573
368,0.0015706408103252293
635,0.0015706160671894605
993,0.00156086062381999
958,0.001560749522361267
